hsa-miR-497;CWC15
hsa-miR-497;RP11-477D19.2
hsa-miR-497;RP5-1028K7.2
hsa-miR-497;RP5-1172N10.3
hsa-miR-497;RP11-18A3.4
hsa-miR-497;RP5-1148A21.3
hsa-miR-497;XXbac-BPG32J3.20
hsa-miR-497;RP11-216F19.2
hsa-miR-497;ZNF518A
hsa-miR-497;FENDRR
hsa-miR-497;LINC00473
hsa-miR-497;FGD5-AS1
hsa-miR-497;RP11-453E17.1
hsa-miR-497;RP11-329L6.1
hsa-miR-497;RP5-955M13.3
hsa-miR-497;AC005537.2
hsa-miR-497;LINC00707
hsa-miR-324;RP11-197N18.2
hsa-miR-324;RP11-392M18.5
hsa-miR-324;RNU12
hsa-miR-324;AC108488.3
hsa-miR-324;RP11-815I9.4
hsa-miR-324;CTC-273B12.8
hsa-miR-324;RP11-18I14.10
hsa-miR-324;TPT1-AS1
hsa-miR-324;RP11-330L19.4
hsa-miR-324;RP11-368I7.2
hsa-miR-324;RP11-203J24.9
hsa-miR-324;CTB-104F4.2
hsa-miR-324;RP11-186B7.4
hsa-miR-324;PPP1R9B
hsa-miR-33b;RP11-142I20.1
hsa-miR-33b;RP11-4F5.2
hsa-miR-33b;RP11-588K22.2
hsa-miR-33b;CTD-2116N17.1
hsa-miR-33b;ZNF503-AS2
hsa-miR-33b;RP1-272J12.1
hsa-miR-33b;CTC-444N24.11
hsa-miR-33b;RP11-793H13.8
hsa-miR-33b;DANCR
hsa-miR-33b;JPX
hsa-miR-33b;CTC-459F4.5
hsa-miR-33b;CTA-217C2.1
hsa-miR-33b;AC096772.6
hsa-miR-33b;RP11-276H19.1
hsa-miR-33b;DHRS4-AS1
hsa-miR-33b;RP6-24A23.7
hsa-miR-33b;LINC00665
hsa-miR-33b;MCF2L-AS1
hsa-miR-33b;CTA-204B4.6
hsa-miR-33b;RP11-133N21.10
hsa-miR-33b;RP11-473I1.10
hsa-miR-33b;TBC1D3P1-DHX40P1
hsa-miR-33b;FGD5-AS1
hsa-miR-451a;SENP3-EIF4A1
hsa-miR-451a;SNHG15
hsa-miR-451a;RP11-77H9.2
hsa-miR-451a;CTD-2369P2.2
hsa-miR-144;LINC00657
hsa-miR-144;RP11-94L15.2
hsa-miR-144;RP11-284N8.3
hsa-miR-144;ZNF761
hsa-miR-144;RP11-145M9.4
hsa-miR-144;SDCBP2-AS1
hsa-miR-144;RP11-710F7.3
hsa-miR-144;LINC00476
hsa-miR-144;RP11-701H24.4
hsa-miR-144;CASP8AP2
hsa-miR-144;MIR4732
hsa-miR-144;CTD-3093M3.1
hsa-miR-144;RP11-10O17.2
hsa-miR-144;LINC00263
hsa-miR-144;RP11-552M11.4
hsa-miR-144;RP11-361F15.2
hsa-miR-144;DCP1A
hsa-miR-144;CTC-444N24.11
hsa-miR-144;DNAJC3-AS1
hsa-miR-144;CTA-445C9.14
hsa-miR-144;GS1-358P8.4
hsa-miR-144;RP11-220I1.1
hsa-miR-144;AC009948.5
hsa-miR-144;GS1-251I9.4
hsa-miR-144;EMG1
hsa-miR-144;RP4-671G15.3
hsa-miR-144;RP11-553L6.5
hsa-miR-144;RP6-24A23.7
hsa-miR-144;RP11-77H9.2
hsa-miR-144;RP11-384O8.1
hsa-miR-144;RP11-438B23.2
hsa-miR-144;RP11-108P20.1
hsa-miR-144;RP11-214C8.5
hsa-miR-144;RP11-349A22.5
hsa-miR-144;RP11-20G6.3
hsa-miR-144;LINC00662
hsa-miR-144;HCG11
hsa-miR-193a;POLDIP2
hsa-miR-193a;U47924.19
hsa-miR-193a;CTC-228N24.3
hsa-miR-193a;AC018737.1
hsa-miR-193a;RP11-400F19.6
hsa-miR-193a;LINC00094
hsa-miR-193a;RP11-298I3.1
hsa-miR-193a;TP73-AS1
hsa-miR-193a;RP1-59M18.2
hsa-miR-193a;CTD-2630F21.1
hsa-miR-193a;AJ271736.10
hsa-miR-193a;RP11-98I9.4
hsa-miR-193a;RP13-507I23.1
hsa-miR-193a;LINC00152
hsa-miR-193a;CTD-2020K17.1
hsa-miR-193a;AC018766.4
hsa-miR-193a;CTC-273B12.8
hsa-miR-193a;AC016747.3
hsa-miR-193a;JPX
hsa-miR-193a;AC005062.2
hsa-miR-193a;LIMD1-AS1
hsa-miR-193a;EMG1
hsa-miR-193a;SEC22B
hsa-miR-193a;AC068491.1
hsa-miR-193a;CTD-2270L9.5
hsa-miR-193a;RP11-539I5.1
hsa-miR-193a;RP11-732M18.3
hsa-miR-193a;CWC15
hsa-miR-193a;AC000068.5
hsa-miR-4725;POLDIP2
hsa-miR-4725;RP3-410C9.1
hsa-miR-4725;UHRF1
hsa-miR-4725;RP11-98I9.4
hsa-miR-4725;KIAA1984-AS1
hsa-miR-4725;KCNQ1OT1
hsa-miR-4725;DCP1A
hsa-miR-4725;NEAT1
hsa-miR-4725;TEN1-CDK3
hsa-miR-4725;AC135048.13
hsa-miR-4725;RP11-473M20.16
hsa-miR-4725;RP5-1172N10.4
hsa-miR-4725;CTA-204B4.6
hsa-miR-4725;RP11-473I1.10
hsa-miR-4725;CROCCP2
hsa-miR-4725;ILF3-AS1
hsa-miR-4725;AD000090.2
hsa-miR-4725;BAIAP2-AS1
hsa-miR-152;KIF9-AS1
hsa-miR-152;RP11-231E4.4
hsa-miR-152;OIP5-AS1
hsa-miR-152;RP11-373L24.1
hsa-miR-152;ZNRD1-AS1
hsa-miR-152;RP11-656D10.3
hsa-miR-152;CTC-503J8.6
hsa-miR-152;DCP1A
hsa-miR-152;RP11-46A10.5
hsa-miR-152;LINC00174
hsa-miR-152;CCAT1
hsa-miR-152;RP11-84C13.1
hsa-miR-152;RP11-54O7.1
hsa-miR-152;LINC00339
hsa-miR-152;RP11-15A1.3
hsa-miR-152;HOXA11-AS
hsa-miR-152;RP11-44F14.11
hsa-miR-152;XXbac-BPG254F23.6
hsa-miR-152;NUTM2A-AS1
hsa-miR-152;EMG1
hsa-miR-152;RP11-977G19.5
hsa-miR-152;DHRS4-AS1
hsa-miR-152;RP11-73M18.8
hsa-miR-152;AC084018.1
hsa-miR-152;RP11-344B2.2
hsa-miR-152;RP1-5O6.6
hsa-miR-152;CTA-204B4.6
hsa-miR-152;AC062029.1
hsa-miR-152;RP11-506M13.3
hsa-miR-152;RP11-773D16.1
hsa-miR-152;RP11-453F18__B.1
hsa-miR-152;HOTAIRM1
hsa-miR-152;LINC00667
hsa-miR-152;PPP1R9B
hsa-miR-152;RP11-216F19.2
hsa-miR-152;RP11-252P19.3
hsa-miR-152;RP11-453E17.1
hsa-miR-152;A1BG-AS1
hsa-miR-152;BAIAP2-AS1
hsa-miR-10a;CTD-2012K14.7
hsa-miR-10a;RP3-410C9.1
hsa-miR-10a;LINC00094
hsa-miR-10a;KIAA1984-AS1
hsa-miR-10a;DCP1A
hsa-miR-10a;TEN1-CDK3
hsa-miR-10a;RP11-11N9.4
hsa-miR-10a;CTB-89H12.4
hsa-miR-10a;RP11-429J17.2
hsa-miR-10a;RP11-64P12.8
hsa-miR-10a;RP6-24A23.7
hsa-miR-10a;CTD-2270L9.5
hsa-miR-10a;CDKN2B-AS1
hsa-miR-10a;RP11-436A20.4
hsa-miR-10a;RP5-1085F17.3
hsa-miR-10a;RP11-66N24.3
hsa-miR-142;RP11-102F4.3
hsa-miR-142;RP11-649G15.2
hsa-miR-142;RP11-690D19.3
hsa-miR-142;RP11-344E13.3
hsa-miR-142;RP11-283C24.1
hsa-miR-142;AP001372.2
hsa-miR-142;ST8SIA6-AS1
hsa-miR-142;CTC-503J8.6
hsa-miR-142;MIR4732
hsa-miR-142;RP11-458D21.1
hsa-miR-142;LINC00482
hsa-miR-142;RP11-158H5.7
hsa-miR-142;SPON1
hsa-miR-142;PIK3R6
hsa-miR-142;AC005082.12
hsa-miR-142;AC097662.2
hsa-miR-142;AC007682.1
hsa-miR-142;RP11-226L15.5
hsa-miR-142;RP11-395G23.3
hsa-miR-142;CTD-2292P10.4
hsa-miR-142;SCAMP1
hsa-miR-142;RP11-446H18.3
hsa-miR-142;MAGI2-AS3
hsa-miR-142;RP11-16E18.3
hsa-miR-142;CTC-459F4.3
hsa-miR-142;RP11-349A22.5
hsa-miR-142;CTD-3138B18.5
hsa-miR-142;ZNF518A
hsa-miR-142;FGD5-AS1
hsa-miR-142;LINC00689
hsa-miR-454;RP11-290D2.4
hsa-miR-454;RP11-355O1.11
hsa-miR-454;LINC00116
hsa-miR-454;RP11-588K22.2
hsa-miR-454;LINC00839
hsa-miR-454;CTD-3092A11.2
hsa-miR-454;AP001065.15
hsa-miR-454;AC084219.4
hsa-miR-454;SLC26A4-AS1
hsa-miR-454;ZNRD1-AS1
hsa-miR-454;RP11-656D10.3
hsa-miR-454;RP11-197P3.5
hsa-miR-454;MAP3K14
hsa-miR-454;RP4-639F20.3
hsa-miR-454;RP11-361F15.2
hsa-miR-454;AC007038.7
hsa-miR-454;RP11-363E7.4
hsa-miR-454;CTB-92J24.2
hsa-miR-454;CCAT1
hsa-miR-454;RP11-84C13.1
hsa-miR-454;AC135048.13
hsa-miR-454;LINC00339
hsa-miR-454;AC007040.7
hsa-miR-454;RP11-429J17.6
hsa-miR-454;HOXA11-AS
hsa-miR-454;NUTM2A-AS1
hsa-miR-454;SEC22B
hsa-miR-454;RP11-73M18.8
hsa-miR-454;AC084018.1
hsa-miR-454;RP11-344B2.2
hsa-miR-454;HOXD-AS1
hsa-miR-454;RP1-178F10.3
hsa-miR-454;CTA-204B4.6
hsa-miR-454;PRKCQ-AS1
hsa-miR-454;BOLA3-AS1
hsa-miR-454;TMEM161B-AS1
hsa-miR-454;RP11-758M4.4
hsa-miR-454;CTC-281B15.1
hsa-miR-454;RP13-638C3.2
hsa-miR-454;LINC00667
hsa-miR-454;CTD-2369P2.2
hsa-miR-454;FGD5-AS1
hsa-miR-301a;RP11-290D2.4
hsa-miR-301a;RP11-355O1.11
hsa-miR-301a;LINC00116
hsa-miR-301a;RP11-588K22.2
hsa-miR-301a;LINC00839
hsa-miR-301a;CTD-3092A11.2
hsa-miR-301a;AP001065.15
hsa-miR-301a;AC084219.4
hsa-miR-301a;SLC26A4-AS1
hsa-miR-301a;ZNRD1-AS1
hsa-miR-301a;RP11-656D10.3
hsa-miR-301a;RP11-197P3.5
hsa-miR-301a;MAP3K14
hsa-miR-301a;RP4-639F20.3
hsa-miR-301a;RP11-361F15.2
hsa-miR-301a;AC007038.7
hsa-miR-301a;RP11-363E7.4
hsa-miR-301a;CTB-92J24.2
hsa-miR-301a;CCAT1
hsa-miR-301a;RP11-84C13.1
hsa-miR-301a;AC135048.13
hsa-miR-301a;LINC00339
hsa-miR-301a;AC007040.7
hsa-miR-301a;RP11-429J17.6
hsa-miR-301a;HOXA11-AS
hsa-miR-301a;NUTM2A-AS1
hsa-miR-301a;SEC22B
hsa-miR-301a;RP11-73M18.8
hsa-miR-301a;AC084018.1
hsa-miR-301a;RP11-344B2.2
hsa-miR-301a;HOXD-AS1
hsa-miR-301a;RP1-178F10.3
hsa-miR-301a;CTA-204B4.6
hsa-miR-301a;PRKCQ-AS1
hsa-miR-301a;BOLA3-AS1
hsa-miR-301a;TMEM161B-AS1
hsa-miR-301a;RP11-758M4.4
hsa-miR-301a;CTC-281B15.1
hsa-miR-301a;RP13-638C3.2
hsa-miR-301a;LINC00667
hsa-miR-301a;CTD-2369P2.2
hsa-miR-301a;FGD5-AS1
hsa-miR-21;AL589743.1
hsa-miR-21;RP11-869B15.1
hsa-miR-21;CTC-228N24.3
hsa-miR-21;RP11-282O18.3
hsa-miR-21;AC000120.7
hsa-miR-21;RP11-488I20.9
hsa-miR-21;RP11-834C11.4
hsa-miR-21;C11orf95
hsa-miR-21;RP11-498D10.6
hsa-miR-21;GS1-251I9.4
hsa-miR-21;CTC-241F20.3
hsa-miR-21;FAM201A
hsa-miR-21;KB-1615E4.2
hsa-miR-21;AC025171.1
hsa-miR-21;AL163636.6
hsa-miR-21;RP11-293M10.6
hsa-miR-338;OIP5-AS1
hsa-miR-338;RP4-717I23.3
hsa-miR-338;RP11-284N8.3
hsa-miR-338;RP11-738E22.2
hsa-miR-338;AP001469.9
hsa-miR-338;SDCBP2-AS1
hsa-miR-338;RP11-517P14.2
hsa-miR-338;CTC-503J8.6
hsa-miR-338;RP13-507I23.1
hsa-miR-338;RP11-264B17.3
hsa-miR-338;RP4-704D21.2
hsa-miR-338;RP11-983P16.4
hsa-miR-338;RP11-18I14.10
hsa-miR-338;RP11-278A23.2
hsa-miR-338;LINC00339
hsa-miR-338;LINC00525
hsa-miR-338;RP11-371I1.2
hsa-miR-338;SBF2-AS1
hsa-miR-338;SPPL2B
hsa-miR-338;RP6-24A23.7
hsa-miR-338;SNHG15
hsa-miR-338;RP1-5O6.6
hsa-miR-338;RP11-30J20.1
hsa-miR-338;RP11-46C20.1
hsa-miR-338;CTC-281B15.1
hsa-miR-338;RP11-66N24.3
hsa-miR-338;XXbac-BPG32J3.20
hsa-miR-338;ZNF518A
hsa-miR-338;FENDRR
hsa-miR-338;LINC00707
hsa-miR-320c;RP11-1149O23.3
hsa-miR-320c;RP11-54O7.3
hsa-miR-320c;RP11-303E16.2
hsa-miR-320c;RP11-588K22.2
hsa-miR-320c;OIP5-AS1
hsa-miR-320c;RP11-66D17.5
hsa-miR-320c;NR2F2-AS1
hsa-miR-320c;AC104389.28
hsa-miR-320c;AC012065.7
hsa-miR-320c;CTD-3014M21.4
hsa-miR-320c;AC092535.3
hsa-miR-320c;LINC00641
hsa-miR-320c;RP11-361F15.2
hsa-miR-320c;AC093323.3
hsa-miR-320c;DCP1A
hsa-miR-320c;TRAF3IP2-AS1
hsa-miR-320c;AC005154.6
hsa-miR-320c;WAC-AS1
hsa-miR-320c;ALMS1-IT1
hsa-miR-320c;DYX1C1-CCPG1
hsa-miR-320c;CBR3-AS1
hsa-miR-320c;SPPL2B
hsa-miR-320c;RP11-478C19.2
hsa-miR-320c;LINC00313
hsa-miR-320c;RP1-228H13.5
hsa-miR-320c;RP11-400F19.8
hsa-miR-320c;LINC00680
hsa-miR-320c;SEC22B
hsa-miR-320c;RP1-178F10.3
hsa-miR-320c;RP11-69E11.4
hsa-miR-320c;CTA-204B4.6
hsa-miR-320c;RP11-510M2.10
hsa-miR-320c;RP11-349A22.5
hsa-miR-320c;RP11-497H16.9
hsa-miR-320c;TMPO-AS1
hsa-miR-320c;RP11-342K6.1
hsa-miR-320c;RP11-173M1.8
hsa-miR-320c;PPP1R9B
hsa-miR-320c;AC000068.5
hsa-miR-320c;FGD5-AS1
hsa-miR-320c;ILF3-AS1
hsa-miR-320c;LINC00341
hsa-miR-133a;SENP3-EIF4A1
hsa-miR-133a;RP11-15H20.6
hsa-miR-133a;MAP3K14
hsa-miR-133a;RP11-1055B8.4
hsa-miR-133a;RP11-834C11.4
hsa-miR-133a;RP11-156E6.1
hsa-miR-133a;DCP1A
hsa-miR-133a;CTC-459F4.3
hsa-miR-133a;RP11-186B7.4
hsa-miR-133a;PPP1R9B
hsa-miR-133a;XXbac-BPG32J3.20
hsa-miR-133a;SLC38A3
hsa-miR-133a;FGD5-AS1
hsa-miR-1;HNRNPU-AS1
hsa-miR-1;RP11-311C24.1
hsa-miR-1;RP11-902B17.1
hsa-miR-1;SENP3-EIF4A1
hsa-miR-1;AC084219.4
hsa-miR-1;RP11-403I13.4
hsa-miR-1;SNHG14
hsa-miR-1;RP11-498C9.15
hsa-miR-1;COX10-AS1
hsa-miR-1;RP11-701H24.4
hsa-miR-1;RP11-421L21.3
hsa-miR-1;LINC00482
hsa-miR-1;LINC00641
hsa-miR-1;AL022344.4
hsa-miR-1;FLI1-AS1
hsa-miR-1;RP11-46A10.5
hsa-miR-1;AC012146.7
hsa-miR-1;RP11-331F9.10
hsa-miR-1;AC135048.13
hsa-miR-1;RP5-1180C10.2
hsa-miR-1;RP11-277L2.2
hsa-miR-1;GS1-251I9.4
hsa-miR-1;AC005562.1
hsa-miR-1;NUTM2A-AS1
hsa-miR-1;SEC22B
hsa-miR-1;CTA-204B4.6
hsa-miR-1;RP11-506M13.3
hsa-miR-1;LINC00242
hsa-miR-1;CWC15
hsa-miR-1;RP11-216F19.2
hsa-miR-1;LINC00707
hsa-miR-187;CTA-204B4.6
hsa-miR-187;LINC00341
hsa-miR-4319;HNRNPU-AS1
hsa-miR-4319;RP11-29G8.3
hsa-miR-4319;XIST
hsa-miR-4319;RP11-298I3.1
hsa-miR-4319;ZNRD1-AS1
hsa-miR-4319;SPTY2D1-AS1
hsa-miR-4319;KCNQ1OT1
hsa-miR-4319;AC092535.3
hsa-miR-4319;JRK
hsa-miR-4319;NEAT1
hsa-miR-4319;CTC-273B12.8
hsa-miR-4319;AF011889.4
hsa-miR-4319;RP11-174G17.2
hsa-miR-4319;NOP14-AS1
hsa-miR-4319;CTC-338M12.2
hsa-miR-4319;RP11-473M20.16
hsa-miR-4319;AC096772.6
hsa-miR-4319;AC005532.5
hsa-miR-4319;CTD-3185P2.2
hsa-miR-4319;RP11-132A1.3
hsa-miR-4319;RP11-77H9.2
hsa-miR-4319;RP11-492E3.1
hsa-miR-4319;RP11-66N24.4
hsa-miR-4319;RP11-264L1.3
hsa-miR-4319;LINC00661
hsa-miR-122;MIR3179-1
hsa-miR-122;CTD-2517M14.5
hsa-miR-122;AC084219.4
hsa-miR-122;MAL2
hsa-miR-122;PCBP1-AS1
hsa-miR-122;RP11-571M6.18
hsa-miR-122;CTC-503J8.6
hsa-miR-122;RP11-290F20.1
hsa-miR-122;VPS11
hsa-miR-122;RP11-518L10.2
hsa-miR-122;AC005154.6
hsa-miR-122;RP11-67L3.4
hsa-miR-122;AC005154.5
hsa-miR-122;RP6-24A23.7
hsa-miR-122;CDKN2B-AS1
hsa-miR-122;CTA-204B4.6
hsa-miR-122;MIR3179-2
hsa-miR-122;ASB16-AS1
hsa-miR-24;RP5-842K24.2
hsa-miR-24;RP11-403I13.8
hsa-miR-24;RP11-1149O23.3
hsa-miR-24;RP11-94L15.2
hsa-miR-24;ERI3-IT1
hsa-miR-24;RP11-231E4.4
hsa-miR-24;CTBP1-AS1
hsa-miR-24;RP1-283E3.8
hsa-miR-24;CTC-228N24.3
hsa-miR-24;CTD-2622I13.3
hsa-miR-24;RP11-1186N24.5
hsa-miR-24;RP13-507I23.1
hsa-miR-24;KIAA1984-AS1
hsa-miR-24;RP11-158H5.7
hsa-miR-24;AC093323.3
hsa-miR-24;GNAS-AS1
hsa-miR-24;AF011889.4
hsa-miR-24;CTC-429L19.3
hsa-miR-24;AC005307.3
hsa-miR-24;RP4-697K14.12
hsa-miR-24;CCAT1
hsa-miR-24;RP11-395G23.3
hsa-miR-24;MCM3AP-AS1
hsa-miR-24;CTC-479C5.10
hsa-miR-24;SNORD57
hsa-miR-24;RP11-220I1.1
hsa-miR-24;HOXA11-AS
hsa-miR-24;RP5-837J1.2
hsa-miR-24;TAPT1-AS1
hsa-miR-24;LINC00313
hsa-miR-24;SLC37A4
hsa-miR-24;RECQL4
hsa-miR-24;RP4-671G15.3
hsa-miR-24;DHRS4-AS1
hsa-miR-24;RP11-73M18.8
hsa-miR-24;SNHG15
hsa-miR-24;RP11-140H17.1
hsa-miR-24;RP11-77H9.2
hsa-miR-24;RP11-492E3.1
hsa-miR-24;RP1-178F10.3
hsa-miR-24;LA16c-306E5.2
hsa-miR-24;CTC-459F4.3
hsa-miR-24;RP11-399O19.8
hsa-miR-24;LINC00662
hsa-miR-24;RP11-342K6.1
hsa-miR-24;NEFL
hsa-miR-24;ZNF518A
hsa-miR-24;FENDRR
hsa-miR-24;ILF3-AS1
hsa-miR-24;A1BG-AS1
hsa-miR-27a;RP4-717I23.3
hsa-miR-27a;U47924.19
hsa-miR-27a;RP11-284N8.3
hsa-miR-27a;AC084219.4
hsa-miR-27a;SDCBP2-AS1
hsa-miR-27a;AC079767.2
hsa-miR-27a;TP73-AS1
hsa-miR-27a;RP11-710F7.3
hsa-miR-27a;RP11-350F4.2
hsa-miR-27a;RP11-834C11.4
hsa-miR-27a;RP11-421L21.3
hsa-miR-27a;RP11-361F15.2
hsa-miR-27a;DCP1A
hsa-miR-27a;DNAJC3-AS1
hsa-miR-27a;CTA-445C9.14
hsa-miR-27a;RP11-80H5.7
hsa-miR-27a;AC107072.2
hsa-miR-27a;RP11-278A23.2
hsa-miR-27a;RP11-66B24.4
hsa-miR-27a;RP1-39G22.7
hsa-miR-27a;RP11-1134I14.8
hsa-miR-27a;TTN-AS1
hsa-miR-27a;RP11-330L19.4
hsa-miR-27a;EMG1
hsa-miR-27a;SLC37A4
hsa-miR-27a;RP11-553L6.5
hsa-miR-27a;AC084018.1
hsa-miR-27a;RP6-24A23.7
hsa-miR-27a;RP11-384O8.1
hsa-miR-27a;CTA-204B4.6
hsa-miR-27a;LA16c-306E5.2
hsa-miR-27a;ENTPD1-AS1
hsa-miR-27a;RP11-849F2.9
hsa-miR-27a;RP11-120D5.1
hsa-miR-27a;RP1-184J9.2
hsa-miR-27a;CTD-2528L19.6
hsa-miR-27a;TOB1-AS1
hsa-miR-27a;ZNF518A
hsa-miR-27a;AD000090.2
hsa-miR-23a;AL136419.6
hsa-miR-23a;ZNF674-AS1
hsa-miR-23a;RP11-231E4.4
hsa-miR-23a;RP11-115D19.1
hsa-miR-23a;SNHG16
hsa-miR-23a;RNU12
hsa-miR-23a;RP11-170L3.8
hsa-miR-23a;ZNF761
hsa-miR-23a;RP11-815I9.4
hsa-miR-23a;PLK1S1
hsa-miR-23a;RP4-785G19.5
hsa-miR-23a;RP11-145M9.4
hsa-miR-23a;AC000120.7
hsa-miR-23a;RP11-498C9.15
hsa-miR-23a;KTN1-AS1
hsa-miR-23a;RP11-508N12.4
hsa-miR-23a;RP11-872J21.3
hsa-miR-23a;LYPD8
hsa-miR-23a;RP1-265C24.9
hsa-miR-23a;RP11-158K1.3
hsa-miR-23a;RP11-361F15.2
hsa-miR-23a;DCP1A
hsa-miR-23a;AC006129.2
hsa-miR-23a;CTB-92J24.2
hsa-miR-23a;MCM3AP-AS1
hsa-miR-23a;RP11-160O5.1
hsa-miR-23a;CTD-2538C1.2
hsa-miR-23a;CTC-479C5.10
hsa-miR-23a;RP11-540O11.1
hsa-miR-23a;RP11-478C19.2
hsa-miR-23a;RP1-27K12.2
hsa-miR-23a;RP1-20N2.6
hsa-miR-23a;LINC00472
hsa-miR-23a;RP11-151N17.2
hsa-miR-23a;LINC00173
hsa-miR-23a;RP11-103J17.2
hsa-miR-23a;RP1-178F10.3
hsa-miR-23a;ZNF718
hsa-miR-23a;CTA-204B4.6
hsa-miR-23a;RP11-510M2.10
hsa-miR-23a;SETD5-AS1
hsa-miR-23a;RP11-13N13.2
hsa-miR-23a;RP4-773N10.5
hsa-miR-23a;RP11-78O7.2
hsa-miR-23a;NEFL
hsa-miR-23a;TOB1-AS1
hsa-miR-23a;ZNF518A
hsa-miR-23a;LINC00473
hsa-miR-181c;HNRNPU-AS1
hsa-miR-181c;RP11-311C24.1
hsa-miR-181c;RP11-415J8.7
hsa-miR-181c;RP11-373L24.1
hsa-miR-181c;RP11-170L3.8
hsa-miR-181c;CTD-2116N17.1
hsa-miR-181c;SENP3-EIF4A1
hsa-miR-181c;AC084219.4
hsa-miR-181c;RP4-785G19.5
hsa-miR-181c;PSMD6-AS2
hsa-miR-181c;RP11-145M9.4
hsa-miR-181c;AC079117.1
hsa-miR-181c;AC006262.5
hsa-miR-181c;AC079767.2
hsa-miR-181c;SNHG14
hsa-miR-181c;ZNF883
hsa-miR-181c;RP11-701H24.4
hsa-miR-181c;RP11-315C6.3
hsa-miR-181c;RP11-213H15.3
hsa-miR-181c;RP1-265C24.9
hsa-miR-181c;RP11-615I2.7
hsa-miR-181c;RP11-361F15.2
hsa-miR-181c;AC121336.2
hsa-miR-181c;RP11-618G20.1
hsa-miR-181c;AC005154.6
hsa-miR-181c;INTS6-AS1
hsa-miR-181c;ALMS1-IT1
hsa-miR-181c;CCAT1
hsa-miR-181c;RP5-1180C10.2
hsa-miR-181c;CTD-2538C1.2
hsa-miR-181c;CTB-89H12.4
hsa-miR-181c;RP11-478C19.2
hsa-miR-181c;PTCHD3P1
hsa-miR-181c;RP1-178F10.3
hsa-miR-181c;CDKN2B-AS1
hsa-miR-181c;CTA-204B4.6
hsa-miR-181c;AC005943.5
hsa-miR-181c;CROCCP2
hsa-miR-181c;SETD5-AS1
hsa-miR-181c;RP11-480D4.3
hsa-miR-181c;AC009299.3
hsa-miR-181c;RP11-715F3.2
hsa-miR-181c;AC092835.2
hsa-miR-181c;LINC00667
hsa-miR-181c;RP11-216F19.2
hsa-miR-181d;HNRNPU-AS1
hsa-miR-181d;RP11-311C24.1
hsa-miR-181d;RP11-415J8.7
hsa-miR-181d;RP11-373L24.1
hsa-miR-181d;RP11-170L3.8
hsa-miR-181d;CTD-2116N17.1
hsa-miR-181d;SENP3-EIF4A1
hsa-miR-181d;AC084219.4
hsa-miR-181d;RP4-785G19.5
hsa-miR-181d;PSMD6-AS2
hsa-miR-181d;RP11-145M9.4
hsa-miR-181d;AC079117.1
hsa-miR-181d;AC006262.5
hsa-miR-181d;AC079767.2
hsa-miR-181d;SNHG14
hsa-miR-181d;ZNF883
hsa-miR-181d;RP11-701H24.4
hsa-miR-181d;RP11-315C6.3
hsa-miR-181d;RP11-213H15.3
hsa-miR-181d;RP1-265C24.9
hsa-miR-181d;RP11-615I2.7
hsa-miR-181d;RP11-361F15.2
hsa-miR-181d;AC121336.2
hsa-miR-181d;RP11-618G20.1
hsa-miR-181d;AC005154.6
hsa-miR-181d;INTS6-AS1
hsa-miR-181d;ALMS1-IT1
hsa-miR-181d;CCAT1
hsa-miR-181d;RP5-1180C10.2
hsa-miR-181d;CTD-2538C1.2
hsa-miR-181d;CTB-89H12.4
hsa-miR-181d;RP11-478C19.2
hsa-miR-181d;PTCHD3P1
hsa-miR-181d;RP1-178F10.3
hsa-miR-181d;CDKN2B-AS1
hsa-miR-181d;CTA-204B4.6
hsa-miR-181d;AC005943.5
hsa-miR-181d;CROCCP2
hsa-miR-181d;SETD5-AS1
hsa-miR-181d;RP11-480D4.3
hsa-miR-181d;AC009299.3
hsa-miR-181d;RP11-715F3.2
hsa-miR-181d;AC092835.2
hsa-miR-181d;LINC00667
hsa-miR-181d;RP11-216F19.2
hsa-miR-330;RP11-104H15.7
hsa-miR-330;POLDIP2
hsa-miR-330;AC096579.7
hsa-miR-330;PLK1S1
hsa-miR-330;MAL2
hsa-miR-330;RPPH1
hsa-miR-330;TP73-AS1
hsa-miR-330;RP11-66D17.5
hsa-miR-330;AP001062.7
hsa-miR-330;MAP3K14
hsa-miR-330;RP11-701H24.4
hsa-miR-330;RP11-488C13.5
hsa-miR-330;RP13-507I23.1
hsa-miR-330;C1RL-AS1
hsa-miR-330;RP11-290F20.1
hsa-miR-330;SPON1
hsa-miR-330;RP4-647J21.1
hsa-miR-330;TEN1-CDK3
hsa-miR-330;CTA-250D10.23
hsa-miR-330;RUSC1-AS1
hsa-miR-330;RP11-54O7.1
hsa-miR-330;SNHG3
hsa-miR-330;RP11-478C19.2
hsa-miR-330;XXbac-BPG254F23.6
hsa-miR-330;SLC37A4
hsa-miR-330;RECQL4
hsa-miR-330;PDXDC2P
hsa-miR-330;DHRS4-AS1
hsa-miR-330;RP11-923I11.1
hsa-miR-330;C17orf76-AS1
hsa-miR-330;HOXD-AS1
hsa-miR-330;AC068491.1
hsa-miR-330;CTD-2270L9.5
hsa-miR-330;KDM5B-AS1
hsa-miR-330;RP1-37E16.12
hsa-miR-330;AC003104.1
hsa-miR-330;RP3-510O8.4
hsa-miR-330;CTD-3099C6.9
hsa-miR-330;LINC00663
hsa-miR-330;RP11-186B7.4
hsa-miR-330;NEFL
hsa-miR-330;PPP1R9B
